Date,Open,High,Low,Close,Volume,Share_Name,Tomorrow,Target,Close_Ratio_2,Trend_2,Close_Ratio_5,Trend_5,Close_Ratio_60,Trend_60,Close_Ratio_250,Trend_250,Close_Ratio_1000,Trend_1000
2023-03-09 00:00:00-05:00,54.84282402183067,55.17384405948178,53.50412562703594,53.645294189453125,4566100,DOW,52.45750427246094,0,0.9895833604546845,1.0,0.9749106570562427,1.0,0.9943967698072039,36.0,1.0233648072133357,125.0,1.1440203757518475,507.0
2023-03-10 00:00:00-05:00,53.703709545338064,53.723181966974856,51.90741857467949,52.45750427246094,5399000,DOW,51.016578674316406,0,0.9888052913381116,0.0,0.9685421674715818,1.0,0.9713890638085099,35.0,1.0010088658648473,124.0,1.118359320652063,507.0
2023-03-13 00:00:00-04:00,51.5520572722408,51.83440181597745,50.61740331433808,51.016578674316406,8481300,DOW,50.90948486328125,0,0.9860745265180492,0.0,0.9581626979919241,1.0,0.9442909788281005,34.0,0.9738712642868002,124.0,1.0873447947469452,507.0
2023-03-14 00:00:00-04:00,51.8636112925789,52.32120394150166,50.23283395824881,50.90948486328125,8450400,DOW,49.14727020263672,0,0.9989492990573932,0.0,0.9685845027129856,1.0,0.9418696531059279,34.0,0.9720959405226335,124.0,1.084780570900847,506.0
2023-03-15 00:00:00-04:00,49.68274883496994,49.68274883496994,48.35865378586492,49.14727020263672,8006200,DOW,49.565914154052734,1,0.9823878491813614,0.0,0.955517718184,0.0,0.9088442619124666,34.0,0.9388845905881222,123.0,1.046993506202866,506.0
2023-03-16 00:00:00-04:00,48.29049840459592,49.63406577210157,47.90106111774323,49.565914154052734,6851400,DOW,48.69940948486328,0,1.0042410135398256,1.0,0.9791890597117809,1.0,0.916114978640576,34.0,0.9475081123966836,123.0,1.0556850217454674,506.0
2023-03-17 00:00:00-04:00,49.36145692605732,49.49776015560002,48.38785818477014,48.69940948486328,11632000,DOW,49.90667343139648,1,0.9911819893620512,1.0,0.9765715833387557,1.0,0.8997521460580254,34.0,0.9315917844801844,123.0,1.03703899007232,505.0
2023-03-20 00:00:00-04:00,49.33224998418952,50.05271473868043,49.28162465842818,49.90667343139648,5403200,DOW,50.68555450439453,1,1.0122433009285892,1.0,1.0052556966488553,2.0,0.9214489390059101,34.0,0.9553269817224056,123.0,1.0625385551041893,505.0
2023-03-21 00:00:00-04:00,51.03604695015356,51.20156067624792,50.213358495516765,50.68555450439453,4277400,DOW,50.02350616455078,0,1.0077429547886663,2.0,1.021866311734445,3.0,0.935268299066458,34.0,0.9708448725780048,123.0,1.0789253565813355,505.0
2023-03-22 00:00:00-04:00,50.69528798314105,51.26776528177341,49.97969228834675,50.02350616455078,4524000,DOW,50.286380767822266,1,0.9934261293328903,1.0,1.00496812852986,3.0,0.9225498391188809,34.0,0.9587966075113109,123.0,1.0647033262841734,504.0
2023-03-23 00:00:00-04:00,50.12086703639571,51.542320428719,49.804446675656365,50.286380767822266,4781100,DOW,50.41294479370117,1,1.0026206250581133,1.0,1.0073332063609322,3.0,0.9270077980964541,34.0,0.9645067578928556,123.0,1.0701737931130606,504.0
2023-03-24 00:00:00-04:00,49.50749761045988,50.55898609963739,49.11806031793778,50.41294479370117,4338400,DOW,50.62713623046875,1,1.0012568507800141,2.0,1.0029829661129313,4.0,0.9290046850969697,34.0,0.9676411509952016,123.0,1.07279043282599,504.0
2023-03-27 00:00:00-04:00,50.87053592388447,51.30865611482968,50.53464315849572,50.62713623046875,4328000,DOW,51.51311492919922,1,1.0021198660432225,2.0,1.0043650937798927,4.0,0.9322226925686361,35.0,0.9724064706666846,124.0,1.077221761210771,505.0
2023-03-28 00:00:00-04:00,50.7926501471052,51.56179412883067,50.74397094747375,51.51311492919922,3083600,DOW,52.18489074707031,1,1.0086741386345868,2.0,1.0185969881668284,4.0,0.9477229673771627,35.0,0.9900282702667172,124.0,1.0959220482413945,506.0
2023-03-29 00:00:00-04:00,52.34066639622038,52.42829043099132,51.75650864040373,52.18489074707031,3710400,DOW,52.57433319091797,1,1.0064781941898504,2.0,1.0231349812261605,5.0,0.9589883705695337,36.0,1.0035054962866758,124.0,1.110028486306789,507.0
2023-03-30 00:00:00-04:00,52.81773288161666,52.86641207695949,52.16542349325674,52.57433319091797,3643800,DOW,53.372684478759766,1,1.0037175002754715,2.0,1.0216050436491937,5.0,0.9651152725809902,36.0,1.0114964096428736,125.0,1.1181059316738635,508.0
