Date,Open,High,Low,Close,Volume,Share_Name,Tomorrow,Target,Close_Ratio_2,Trend_2,Close_Ratio_5,Trend_5,Close_Ratio_60,Trend_60,Close_Ratio_250,Trend_250,Close_Ratio_1000,Trend_1000
1984-02-29 00:00:00-05:00,0.0,0.2407467514276504,0.2407467514276504,0.2407467514276504,76800,HRL,0.2407467514276504,0,0.9960151050995723,1.0,0.9960154428176928,3.0,0.9876863798096145,26.0,1.0980316812679463,105.0,1.4725448708395739,392.0
1984-03-01 00:00:00-05:00,0.0,0.2426730937300582,0.2407467514276504,0.2407467514276504,64000,HRL,0.2407467514276504,0,1.0,0.0,0.9976055847197359,2.0,0.9882069339817957,26.0,1.097414724394886,105.0,1.4715221051638905,392.0
1984-03-02 00:00:00-05:00,0.0,0.2426730937300582,0.2407467514276504,0.2407467514276504,345600,HRL,0.2407467514276504,0,1.0,0.0,0.9976055847197359,2.0,0.9887280371532211,26.0,1.0967984604381413,105.0,1.4705094085172357,391.0
1984-03-05 00:00:00-05:00,0.0,0.2407467514276504,0.2407467514276504,0.2407467514276504,172800,HRL,0.2397837489843368,0,1.0,0.0,0.9984022218530351,1.0,0.9893802126970382,25.0,1.0961828882310256,105.0,1.4694981047809512,391.0
1984-03-06 00:00:00-05:00,0.0,0.241709591097694,0.2397837489843368,0.2397837489843368,121600,HRL,0.2359321415424347,0,0.9979959597934199,0.0,0.9967973865691212,0.0,0.9863985622339163,24.0,1.0912047924626047,105.0,1.4626055488848773,391.0
1984-03-07 00:00:00-05:00,0.0,0.2359321415424347,0.2330428703085018,0.2359321415424347,652800,HRL,0.234969213604927,0,0.9919035552130975,0.0,0.9847277905983318,0.0,0.9717090050805185,24.0,1.0731502131174653,105.0,1.4381489259923654,391.0
1984-03-08 00:00:00-05:00,0.0,0.234969213604927,0.234969213604927,0.234969213604927,19200,HRL,0.2340057343244552,0,0.9979551387419422,0.0,0.9854614578211827,0.0,0.9695375684514653,23.0,1.0682836298652574,104.0,1.4313214846723652,391.0
1984-03-09 00:00:00-05:00,0.0,0.2349691624921851,0.2340057343244552,0.2340057343244552,25600,HRL,0.234969213604927,1,0.9979455634363289,0.0,0.9870014934628162,0.0,0.9675483928642669,22.0,1.0634189787347457,104.0,1.424508167395324,391.0
1984-03-12 00:00:00-05:00,0.0,0.234969213604927,0.234969213604927,0.234969213604927,6400,HRL,0.2330428808927536,0,1.0020544365636708,1.0,0.9959191768611348,1.0,0.973664358207161,22.0,1.0672743123054942,105.0,1.429367834273717,392.0
1984-03-13 00:00:00-05:00,0.0,0.2349692234371287,0.2330428808927536,0.2330428808927536,64000,HRL,0.2311169654130935,0,0.9958840108304444,1.0,0.9934311079475618,1.0,0.9679996835651457,21.0,1.0580247393414401,105.0,1.41669514798824,391.0
1984-03-14 00:00:00-05:00,0.0,0.2320798939928977,0.2311169654130935,0.2311169654130935,25600,HRL,0.234969213604927,1,0.9958507494885909,0.0,0.9892824776812152,1.0,0.9621808667950593,21.0,1.0487674616259386,105.0,1.4040831166970944,390.0
1984-03-15 00:00:00-05:00,0.0,0.234969213604927,0.2301540847996946,0.234969213604927,102400,HRL,0.2330428808927536,0,1.0082650985273787,1.0,1.005771797835832,2.0,0.979527445000379,22.0,1.065763915572422,105.0,1.4265599249612102,390.0
1984-03-16 00:00:00-05:00,0.0,0.2330428808927536,0.2330428808927536,0.2330428808927536,492800,HRL,0.2330428808927536,0,0.9958840108304444,1.0,0.9983491714456224,2.0,0.9727336404716391,22.0,1.056860347030448,104.0,1.413971833418935,389.0
1984-03-19 00:00:00-05:00,0.0,0.2340057950195105,0.2320799520719721,0.2330428808927536,38400,HRL,0.2311169654130935,0,1.0,0.0,0.999999641926531,1.0,0.9740387193298248,21.0,1.0569157418106718,103.0,1.413071890327913,389.0
1984-03-20 00:00:00-05:00,0.0,0.2320798939928977,0.2311169654130935,0.2311169654130935,38400,HRL,0.2291910648345947,0,0.9958507494885909,0.0,0.9933773294750917,1.0,0.9674167931578748,21.0,1.0481994776862757,103.0,1.4004780767787826,389.0
1984-03-21 00:00:00-05:00,0.0,0.2301539932319778,0.2282281511312298,0.2291910648345947,134400,HRL,0.2195614427328109,0,0.9958160613068979,0.0,0.9867331046448454,1.0,0.9608399684620013,21.0,1.0393921827468953,103.0,1.3879169909350297,389.0
1984-03-22 00:00:00-05:00,0.0,0.22726534423928,0.2195614427328109,0.2195614427328109,275200,HRL,0.2176349908113479,0,0.9785413519938104,0.0,0.9579843787599756,0.0,0.9223313730256744,21.0,0.9957735770455763,103.0,1.3288277735208969,389.0
1984-03-23 00:00:00-05:00,0.0,0.218597904546403,0.2176349908113479,0.2176349908113479,44800,HRL,0.2176349908113479,0,0.995593623886988,0.0,0.9625204633604423,0.0,0.9157205066399651,21.0,0.9871745361721174,102.0,1.3164166331250937,389.0
1984-03-26 00:00:00-05:00,0.0,0.2176349908113479,0.2176349908113479,0.2176349908113479,6400,HRL,0.2176349908113479,0,1.0,0.0,0.9758196157125029,0.0,0.9171450325987176,21.0,0.9873297929735639,101.0,1.3156426297469903,389.0
1984-03-27 00:00:00-05:00,0.2176349908113479,0.2176349908113479,0.2176349908113479,0.2176349908113479,0,HRL,0.2176349908113479,0,1.0,0.0,0.9877615990546426,0.0,0.9185117829135656,21.0,0.9873988188825986,101.0,1.314846583901632,389.0
1984-03-28 00:00:00-05:00,0.0,0.2176349908113479,0.2176349908113479,0.2176349908113479,12800,HRL,0.2176349908113479,0,1.0,0.0,0.9982327773261294,0.0,0.9197578382297913,21.0,0.9874333403966651,101.0,1.3140820653305931,388.0
1984-03-29 00:00:00-05:00,0.0,0.2205242610011838,0.2176349908113479,0.2176349908113479,147200,HRL,0.2157092988491058,0,1.0,0.0,1.0,0.0,0.9211949629565638,20.0,0.9874851178468631,100.0,1.3132650133101806,388.0
1984-03-30 00:00:00-05:00,0.0,0.2157092988491058,0.2157092988491058,0.2157092988491058,25600,HRL,0.2147462964057922,0,0.9955562078278427,0.0,0.9929088395106331,0.0,0.9146595391996942,19.0,0.979072708020972,99.0,1.300836080129629,388.0
1984-04-02 00:00:00-05:00,0.0,0.215709225242382,0.2147462964057922,0.2147462964057922,121600,HRL,0.2166720777750015,1,0.997762829769367,0.0,0.9911118366800798,0.0,0.9122524127955304,19.0,0.9749745155444738,99.0,1.2942244830071241,388.0
1984-04-03 00:00:00-05:00,0.0,0.2166720777750015,0.2157091492775198,0.2166720777750015,134400,HRL,0.2118573635816574,0,1.0044638371577614,1.0,1.0008894459612638,1.0,0.9221937465936687,19.0,0.9839242904036799,100.0,1.3049900185997811,389.0
1984-04-04 00:00:00-05:00,0.0,0.2147461332019807,0.2118573635816574,0.2118573635816574,70400,HRL,0.2080052644014358,0,0.988764566144857,1.0,0.9839003463867303,1.0,0.9036768879914296,19.0,0.9623127955309875,100.0,1.2752149681519465,388.0
1984-04-05 00:00:00-05:00,0.0,0.2108940353847433,0.2080052644014358,0.2080052644014358,57600,HRL,0.2099312245845794,1,0.9908253344701667,0.0,0.9747289371044758,1.0,0.8896820946813838,18.0,0.945096640135319,100.0,1.251317546044665,387.0
1984-04-06 00:00:00-05:00,0.0,0.2099312245845794,0.2080053665208681,0.2099312245845794,89600,HRL,0.2108940780162811,1,1.0046082604268802,1.0,0.9891104686373838,2.0,0.9001443972396671,19.0,0.9540812445367154,101.0,1.262172539680572,388.0
1984-04-09 00:00:00-05:00,0.0,0.2118575063668453,0.2108940780162811,0.2108940780162811,32000,HRL,0.2099312245845794,0,1.002288012212552,2.0,0.9972671386711188,3.0,0.9065813522001005,19.0,0.9586585479204768,102.0,1.267220489300134,389.0
1984-04-10 00:00:00-05:00,0.0,0.2099312245845794,0.2099312245845794,0.2099312245845794,12800,HRL,0.2108940780162811,1,0.9977119877874477,1.0,0.9990833669451975,2.0,0.9046893443156601,19.0,0.9545157055732557,101.0,1.2607418538587565,388.0
1984-04-11 00:00:00-05:00,0.0,0.2108940780162811,0.2108940780162811,0.2108940780162811,134400,HRL,0.2108940780162811,0,1.002288012212552,1.0,1.0045867608781809,3.0,0.9112969177531757,19.0,0.9588768179714792,102.0,1.2657995514406348,389.0
1984-04-12 00:00:00-05:00,0.0,0.2108940780162811,0.2108940780162811,0.2108940780162811,19200,HRL,0.2108940780162811,0,1.0,1.0,1.0018295725531725,3.0,0.9141498850882217,18.0,0.9588936169898854,101.0,1.2650902771284558,388.0
1984-04-13 00:00:00-05:00,0.0,0.2108940780162811,0.2099311639565425,0.2108940780162811,115200,HRL,0.2157092988491058,1,1.0,0.0,1.000913950207479,2.0,0.9171487729957387,17.0,0.9588936169898854,101.0,1.2643817972364018,388.0
1984-04-16 00:00:00-05:00,0.0,0.2157092988491058,0.2157092988491058,0.2157092988491058,192000,HRL,0.2157092988491058,0,1.011287348141044,1.0,1.0191092335679406,2.0,0.9405184137166875,18.0,0.9807359454009356,101.0,1.2924970058703422,388.0
1984-04-17 00:00:00-05:00,0.0,0.2157092988491058,0.2137834405187634,0.2157092988491058,140800,HRL,0.2128204852342605,0,1.0,1.0,1.013575463966847,2.0,0.9426292673587988,18.0,0.9807359454009356,100.0,1.2917442042009308,388.0
1984-04-18 00:00:00-05:00,0.0,0.2137833995207403,0.2128204852342605,0.2128204852342605,25600,HRL,0.2128204852342605,0,0.9932587798511494,0.0,0.9981944056180023,1.0,0.93268742700064,17.0,0.967533986895127,100.0,1.2737544909768075,387.0
1984-04-19 00:00:00-05:00,0.2128204852342605,0.2128204852342605,0.2128204852342605,0.2128204852342605,0,HRL,0.2128204852342605,0,1.0,0.0,0.9963938322365621,1.0,0.9351210715025915,17.0,0.9674492725021014,100.0,1.2730647715951073,387.0
1984-04-23 00:00:00-05:00,0.2128204852342605,0.2128204852342605,0.2128204852342605,0.2128204852342605,0,HRL,0.2128204852342605,0,1.0,0.0,0.9945997430166827,1.0,0.9372361198939824,17.0,0.9673645729424566,100.0,1.2723684742477668,387.0
1984-04-24 00:00:00-05:00,0.0,0.2128204852342605,0.2128204852342605,0.2128204852342605,32000,HRL,0.2060793191194534,0,1.0,0.0,0.9972925610753616,0.0,0.9392276569778355,17.0,0.9672798882122973,100.0,1.2716656212874733,387.0
1984-04-25 00:00:00-05:00,0.0,0.2108939451612118,0.2060793191194534,0.2060793191194534,121600,HRL,0.2012643218040466,0,0.9839074498370617,0.0,0.9744981535849084,0.0,0.9114140045415712,17.0,0.9366737434358968,100.0,1.2307690161970954,386.0
1984-04-26 00:00:00-05:00,0.0,0.2051165214699937,0.2012643218040466,0.2012643218040466,121600,HRL,0.2041536271572113,1,0.9881795201111017,0.0,0.9622458451068747,0.0,0.8922724206956565,17.0,0.9148526422860115,100.0,1.2014319561512323,386.0
1984-04-27 00:00:00-05:00,0.0,0.2041536271572113,0.1993384979896306,0.2041536271572113,224000,HRL,0.2060793191194534,1,1.0071267326978677,1.0,0.9842160840718065,1.0,0.9066299290286155,18.0,0.9278560921167791,101.0,1.2180702640928296,387.0
1984-04-30 00:00:00-04:00,0.0,0.2060793191194534,0.2060793191194534,0.2060793191194534,12800,HRL,0.2099312245845794,1,1.0046941426321798,2.0,0.9999995372297038,2.0,0.9166845468323048,18.0,0.9364114280263318,102.0,1.2288960777604845,388.0
1984-05-01 00:00:00-04:00,0.0,0.2099312245845794,0.2060795084571568,0.2099312245845794,275200,HRL,0.2099312245845794,0,1.0092591534599813,2.0,1.0215553700751747,3.0,0.935421415066859,18.0,0.9536805558601567,102.0,1.2511689031534188,388.0
1984-05-02 00:00:00-04:00,0.0,0.2099312245845794,0.2080053665208681,0.2099312245845794,25600,HRL,0.2031901776790619,0,1.0,1.0,1.0177400817261066,3.0,0.9369625781610148,18.0,0.9533969395513262,102.0,1.2504727488649179,388.0
1984-05-03 00:00:00-04:00,0.0,0.2080053063483203,0.2031901776790619,0.2031901776790619,160000,HRL,0.2031901776790619,0,0.9836826490504221,0.0,0.9832237232567255,3.0,0.9088943413399309,17.0,0.9224760502715041,102.0,1.2096946396581956,388.0
1984-05-04 00:00:00-04:00,0.0,0.2031901776790619,0.2031901776790619,0.2031901776790619,32000,HRL,0.2031901776790619,0,1.0,0.0,0.9841413499949082,2.0,0.9109872088467509,16.0,0.9222502628247095,101.0,1.2090707795151847,388.0
1984-05-07 00:00:00-04:00,0.0,0.2031901776790619,0.2031901776790619,0.2031901776790619,12800,HRL,0.2031901776790619,0,1.0,0.0,0.9869033788074874,1.0,0.9128922256521972,16.0,0.9220245858794205,101.0,1.2084406416895686,388.0
